gene_id	transcript_id.s.	length	effective_length	expected_count	TPM	FPKM
CR936829	uc022atb.1	1627	1406.64	0	0	0
CRABP1	uc002bdp.2	772	551.65	0	0	0
CRABP2	uc001fpr.3,uc021pbi.1	1043	822.64	37	1.88	4.55
CRADD	uc001tda.3,uc010sur.1,uc010sus.1	1188	967.64	19	0.82	1.99
CRAMP1L	uc002cmf.3,uc010uvh.2	6512.5	6292.14	0	0	0
CRAT	uc004bxh.3,uc004bxj.2,uc004bxk.4	2766	2545.64	7	0.11	0.28
CRB1	uc001gty.2,uc001gtz.3,uc001gub.1,uc009wza.3,uc010poz.2,uc010ppa.2,uc010ppb.2,uc010ppc.1,uc010ppd.2	4467.33	4246.97	0	0	0
CRB2	uc004bnw.1,uc004bnx.1	4650.5	4430.14	0	0	0
CRB3	uc002mey.3,uc002mez.3,uc002mfa.3	785.08	564.73	142	10.51	25.43
CRBN	uc003bpq.3,uc003bpr.3,uc011aso.2	2473.33	2252.97	534	9.9	23.97
CRCP	uc003tus.3,uc003tut.3,uc003tuu.3,uc003tuv.3,uc011kdw.2	2801	2580.64	160	2.59	6.27
CRCT1	uc001ezz.3,uc021oyy.1	497.5	280.38	0	0	0
CREB1	uc002vcc.3,uc002vcd.3,uc010ziz.1,uc010zja.1	1776.65	1556.29	261	7.01	16.96
CREB3	uc003zxv.3,uc010mla.3	1851	1630.64	358	9.17	22.2
CREB3L1	uc001ncg.3,uc021qik.1,uc021qil.1	1995	1774.64	71	1.67	4.05
CREB3L2	uc003vtv.3,uc003vtw.3,uc003vtx.2,uc003vty.4,uc031szf.1	958	737.64	8	0.45	1.1
CREB3L3	uc002lzl.4,uc002lzm.4,uc010xib.3,uc010xic.3	2589	2368.64	0	0	0
CREB3L4	uc001fdm.2,uc001fdn.4,uc001fdo.4,uc001fdq.3,uc001fdr.3,uc010pef.2,uc010peg.2,uc031ppj.1	1543	1322.64	41	1.3	3.13
CREB5	uc003szo.3,uc003szq.3,uc003szr.3,uc003szs.3,uc011jzr.2	6772.8	6552.44	0	0	0
CREBBP	uc002cvv.3,uc002cvw.3	10196	9975.64	655	2.74	6.64
CREBL2	uc001rap.1,uc009zhv.1	3748	3527.64	79	0.94	2.26
CREBRF	uc003mcf.3,uc003mcg.3,uc003mch.3,uc011dfd.1	2703	2482.64	75	1.26	3.06
CREBZF	uc001pas.2,uc010rtc.1,uc010rtd.1	7575	7354.64	37	0.21	0.51
CREG1	uc001gel.3	2025	1804.64	71	1.64	3.98
CREG2	uc002tba.2	3488	3267.64	3	0.04	0.09
CRELD1	uc003buf.3,uc003bug.3,uc003buh.3	2280.57	2060.21	144	2.92	7.07
CRELD2	uc003biz.3,uc003bja.2,uc010haj.3,uc010hak.2,uc010hal.2,uc010ham.2,uc031ryb.1	1548.86	1328.5	0	0	0
CREM	uc001ixx.3,uc001ixy.3,uc001ixz.3,uc001iya.3,uc001iyb.3,uc001iyc.3,uc001iyd.3,uc001iye.3,uc001iyf.3,uc001iyg.3,uc001iyh.3,uc001iyi.3,uc001iyj.3,uc001iyk.3,uc001iyl.3,uc001iym.3,uc001iyn.3,uc001iyo.3,uc001iyp.3,uc001iyq.3,uc001iyr.3,uc001iys.3,uc001iyt.3,uc031ptu.1,uc031ptv.1,uc031ptw.1,uc031ptx.1,uc031pty.1,uc031ptz.1,uc031pua.1,uc031pub.1,uc031puc.1,uc031pud.1	1911.64	1691.28	39	0.96	2.33
CRH	uc003xvy.2,uc022avj.1	1012.5	792.18	0	0	0
CRHBP	uc003ker.3,uc010izx.3	1472	1251.64	0	0	0
CRHR1	uc002ijm.3,uc002ijn.3,uc002ijo.2,uc002ijp.3,uc010dao.3,uc010dap.3,uc010daq.3,uc010dar.3,uc010das.2,uc010wjx.2,uc021tyu.1	2305.55	2085.19	0	0	0
CRHR1-IT1	uc002ijk.4,uc010wjy.2	1702.5	1482.14	0	0	0
CRHR2	uc003tbn.3,uc003tbo.3,uc003tbp.3,uc003tbr.1,uc010kvw.2,uc010kvx.2,uc010kvy.2,uc010kvz.1,uc010kwa.1,uc010kwb.1,uc022abg.1	2104.64	1885.22	0	0	0
CRIM1	uc002rpd.3	5611	5390.64	184	1.43	3.45
CRIP1	uc001yri.4	478	258	6132	993.23	2403.64
CRIP2	uc001yrc.3,uc001yrd.2,uc001yrf.2,uc001yrg.3,uc010tyr.2,uc031qqr.1,uc031qqs.1,uc031qqt.1,uc031qqu.1,uc031qqv.1	1232	1011.64	348	14.38	34.79
CRIP3	uc003ouu.1,uc010jyn.2	805	584.66	0	0	0
CRIPAK	uc003gdf.2	4443	4222.64	0	0	0
CRIPT	uc002rve.3	1918	1697.64	973	23.95	57.96
CRISP1	uc003ozw.2,uc003ozx.2,uc021zaj.1	1853	1632.64	0	0	0
CRISP2	uc003ozl.3,uc003ozm.3,uc003ozn.3,uc003ozo.3,uc003ozp.3,uc003ozq.3,uc003ozr.3,uc031sou.1	1392.88	1172.51	0	0	0
CRISP3	uc003ozs.3,uc021zai.1	2231	2010.64	0	0	0
CRISPLD1	uc003yan.3,uc011lfk.2,uc011lfl.2	3941	3720.64	0	0	0
CRISPLD2	uc002fik.4,uc002fil.2,uc002fim.2,uc002fin.4,uc010vog.1,uc010voh.1	1931.83	1711.47	0	0	0
CRISPR_DR35	uc021zfu.1	36	0	0	0	0
CRK	uc002fsl.3,uc002fsm.3	3055	2834.64	34	0.5	1.21
CRKL	uc002ztf.2	5325	5104.64	243	1.99	4.81
CRLF1	uc010ebt.2	1804	1583.64	0	0	0
CRLF2	uc004cpk.2,uc004cpl.2,uc004fox.2,uc004foy.2,uc022brs.1,uc022brt.1,uc022ciq.1,uc022cir.1	834.75	614.4	0	0	0
CRLF3	uc002hfr.4,uc010wbr.2	2941	2720.64	364	5.59	13.53
CRLS1	uc002wmn.4,uc010gbq.3,uc010gbr.3	3713.46	3493.1	574	6.87	16.62
CRMP1	uc003giq.3,uc003gir.3,uc003gis.3	3142	2921.64	0	0	0
CRNDE	uc002ehu.3,uc010vhb.3,uc010vhc.3	939.33	718.97	0	0	0
CRNKL1	uc002wrs.3,uc002wrt.1	1305.93	1085.57	147	5.66	13.69
CRNN	uc001ezx.2	1913	1692.64	0	0	0
CROCC	uc001azt.2,uc001azu.2,uc001azv.2,uc009voy.1,uc009voz.1	6137	5916.64	52	0.37	0.89
CROCCP2	uc001aze.3,uc001azf.3,uc001azg.1,uc009vov.2,uc010ocf.2	2041.6	1821.24	0	0	0
CROCCP3	uc001ays.2,uc001ayt.2	3245	3024.64	0	0	0
CROT	uc003uis.3,uc003uit.3,uc003uiu.3	3236	3015.64	382	5.29	12.81
CRP	uc001ftw.3,uc001ftx.1,uc001fty.1	1221	1000.65	0	0	0
CRSP8P	uc010jaj.1	1362	1141.64	0	0	0
CRTAC1	uc001kot.2,uc001kou.2,uc001kov.3	2502.67	2282.31	0	0	0
CRTAM	uc001pyj.3,uc001pyk.3	2137	1916.64	0	0	0
CRTAP	uc003cfl.4,uc003cfn.3,uc010hfz.3	6519.13	6298.77	262	1.74	4.21
CRTC1	uc002nkb.4,uc010ebv.3,uc010ebw.3	6774.67	6554.31	0	0	0
CRTC2	uc001fde.4,uc001fdf.4,uc021pab.1	1865.42	1645.06	14	0.36	0.86
CRTC3	uc002bpn.4,uc002bpo.4,uc002bpp.4	5251	5030.64	68	0.56	1.37
CRX	uc002phq.4,uc010elm.2	2393.5	2175.41	0	0	0
CRY1	uc001tmi.4	3294	3073.64	134	1.82	4.41
CRY2	uc009ykw.3,uc010rgn.2,uc010rgo.2	4204	3983.64	16	0.17	0.41
CRYAA	uc002zdd.1	1114	893.64	0	0	0
CRYAB	uc001pmf.1,uc010rwp.1	802.5	582.15	0	0	0
CRYBA1	uc002hdw.3	790	569.65	0	0	0
CRYBA2	uc002vjj.1,uc002vjk.1	691	470.66	14	1.24	3.01
CRYBA4	uc003acz.4	811	590.64	0	0	0
CRYBB1	uc003acy.1	921	700.64	0	0	0
CRYBB2	uc003abp.1	763	542.65	0	0	0
CRYBB2P1	uc003abt.4,uc003abu.4,uc003abv.3	1382	1161.64	12	0.43	1.04
CRYBB3	uc003abo.2	863	642.64	0	0	0
CRYBG3	uc021xbn.2	10752	10531.64	184	0.73	1.77
CRYGA	uc002vcq.4	606	385.71	0	0	0
CRYGB	uc002vcp.4	626	405.69	0	0	0
CRYGC	uc002vco.4	629	408.69	0	0	0
CRYGD	uc002vcn.4,uc021vvu.1	657.5	437.18	0	0	0
CRYGN	uc003wke.3,uc003wkf.3,uc003wkg.3,uc010lqd.1	735.5	518.67	0	0	0
CRYGS	uc003fqe.3,uc031scs.1	842	621.64	9	0.61	1.46
CRYL1	uc001une.3,uc001unf.3,uc001ung.3,uc010tcp.1	1501	1280.64	1608	52.47	126.98
CRYM	uc002dil.3,uc002dim.3,uc010bwq.1	1330	1109.64	0	0	0
CRYM-AS1	uc010bwr.1	2304	2083.64	0	0	0
CRYZ	uc001dgj.3,uc001dgk.3,uc001dgl.3,uc001dgm.3	2254.6	2034.23	2744	56.37	136.42
CRYZL1	uc002ysq.3,uc002ysr.1,uc002yss.1,uc002yst.1,uc002ysu.3,uc002ysv.3,uc021wio.1	1710	1489.64	218	6.12	14.8
CS	uc001skr.1,uc001sks.1,uc001skt.1,uc010sql.1,uc010sqm.1	2018.91	1798.55	804	18.68	45.21
CS330190	uc021qbd.1,uc021wqs.1	20.5	0	0	0	0
CS644968	uc021xkw.1	21	0	0	0	0
CS706497	uc011mrc.2,uc011nao.2	87	0	0	0	0
CSAD	uc001sbw.3,uc001sby.3,uc001sbz.3,uc009zmt.3,uc009zmu.3,uc010snx.2,uc010sny.2,uc021qyc.1,uc021qyd.1	2079	1858.64	51	1.15	2.77
CSAG1	uc004fgd.3,uc004fge.3,uc004fgf.3,uc031tkq.1	820.25	599.91	0	0	0
CSAG2	uc004ffs.3,uc004fft.3,uc004fgn.3,uc004fgo.3	821.5	601.14	0	0	0
CSAG3	uc004ffu.3,uc004ffv.3,uc004ffw.3,uc004fgk.3,uc004fgl.3,uc004fgm.3	750.67	530.32	0	0	0
CSAG4	uc004fgb.3	801	580.65	0	0	0
CSDC2	uc003bak.1	2530	2309.64	0	0	0
CSDE1	uc001efi.3,uc001efj.3,uc001efk.3,uc001efl.3,uc001efm.3,uc001efn.3,uc009wgv.3	4059.65	3839.29	2039	22.19	53.71
CSE1L	uc002xty.4,uc010ghx.4,uc010ghy.4,uc010zyg.3,uc010zyh.3	3627	3406.64	3594	44.09	106.69
CSF1	uc001dyt.2,uc001dyu.2,uc001dyw.4,uc021orj.2	3022.25	2801.89	0	0	0
CSF1R	uc003lrl.3,uc003lrm.3,uc010jhc.3,uc011dcd.2,uc011dce.1,uc011dcf.2	2832.83	2612.47	0	0	0
CSF2	uc003kwf.4	785	564.65	226	16.73	40.48
CSF2RA	uc004cpn.2,uc004cpo.2,uc004cpp.2,uc004cpq.2,uc004cpr.2,uc004fpa.2,uc004fpb.2,uc004fpc.2,uc004fpd.2,uc004fpe.2,uc010nct.2,uc010ncu.2,uc010ncv.2,uc010nvt.2,uc010nvu.2,uc010nvv.2,uc011mhb.1,uc011mhc.1,uc011nai.1,uc011naj.1	1701.7	1481.34	0	0	0
CSF2RB	uc003aqa.4,uc003aqc.4	4832.5	4612.14	0	0	0
CSF3	uc002hto.3,uc002htp.3,uc002htq.3,uc010wep.2,uc021tww.1,uc021twx.1	1590.67	1370.31	0	0	0
CSF3R	uc001cav.2,uc001caw.2,uc001cax.2	3296	3075.64	0	0	0
CSGALNACT1	uc003wzg.3,uc003wzh.2,uc011kyn.2,uc011kyo.2,uc011kyp.2	3631	3410.64	14	0.17	0.42
CSGALNACT2	uc001jam.2,uc001jan.4	3769	3548.64	138	1.63	3.93
CSH1	uc002jcs.2	918	697.64	0	0	0
CSH2	uc002jcg.3,uc002jch.3,uc002jci.3	872.33	652	0	0	0
CSHL1	uc002jcz.1,uc002jda.1,uc002jdb.1,uc002jdc.1,uc002jdd.1,uc021ubn.1	742.5	522.17	0	0	0
CSK	uc002ays.2,uc010bka.3,uc010bkb.1,uc010bkc.1	2221	2000.64	22	0.46	1.11
CSMD1	uc003wqe.3,uc010lrg.3,uc011kwj.2,uc022aqr.1	9524.75	9304.39	0	0	0
CSMD2	uc001bxm.1,uc001bxn.1,uc001bxo.1	10391.67	10171.31	0	0	0
CSMD3	uc003yns.3,uc003ynt.3,uc003ynu.3,uc003ynw.1,uc003ynx.4,uc010mcx.1,uc011lhx.2	8417	8196.64	0	0	0
CSN1S1	uc003hep.1,uc003heq.1,uc003her.1	826.67	606.36	0	0	0
CSN1S2AP	uc003hez.3,uc011car.2	729.5	509.16	0	0	0
CSN1S2BP	uc021xoy.1	432	212.35	0	0	0
CSN2	uc003hes.4,uc003het.4	1065.5	845.14	0	0	0
CSN3	uc003hfe.4	808	587.64	0	0	0
CSNK1A1	uc003lqw.2,uc003lqx.2,uc003lqy.2,uc010jha.2,uc011dcb.2,uc011dcc.3	2246.45	2026.09	1751.99	36.14	87.45
CSNK1A1L	uc001uwm.1	2405	2184.64	0	0	0
CSNK1A1P1	uc001zjg.4,uc031qrj.1	1585.5	1365.14	0	0	0
CSNK1D	uc002keh.3,uc002kei.3,uc002kej.3,uc010dil.3,uc010dim.1,uc010wvj.2	1979.13	1758.76	381	9.05	21.91
CSNK1E	uc003avj.3,uc003avk.3,uc003avm.2	2642	2421.64	17	0.29	0.71
CSNK1G1	uc002ane.3,uc002anf.3,uc002ang.1,uc002anh.1,uc002anj.3,uc010uip.1	3833.17	3612.81	0	0	0
CSNK1G2	uc002lul.4,uc010dsu.3	2904	2683.64	31	0.48	1.17
CSNK1G2-AS1	uc021umo.1	1313	1092.64	0	0	0
CSNK1G3	uc003ktn.4,uc010jda.4,uc011cwr.3,uc011cws.3,uc031skv.1,uc031skw.1	4239	4018.64	638	6.63	16.06
CSNK2A1	uc002wdw.1,uc002wdx.1,uc002wdy.1	2719	2498.64	899.84	15.05	36.42
CSNK2A2	uc002enc.3,uc031qwj.1	1658	1437.64	203	5.9	14.28
CSNK2A3	uc001mjp.4	1416	1195.64	52.16	1.82	4.41
CSNK2B	uc003nvr.1,uc010jsz.1,uc010jta.2,uc021yuv.1,uc031snp.1,uc031snq.1	1128	907.64	225	10.36	25.07
CSPG4	uc002baw.3	8290	8069.64	50	0.26	0.63
CSPG4P1Y	uc004fwc.1,uc004fxc.1	795	574.65	0	0	0
CSPG4P8	uc010uob.2,uc021ssq.1,uc021ssx.1	6806.67	6586.31	0	0	0
CSPG5	uc003crn.3,uc003cro.4,uc003crp.4,uc011bbb.2,uc021wxh.1,uc021wxi.1	2187	1966.64	0	0	0
CSPP1	uc003xxg.1,uc003xxh.1,uc003xxi.3,uc003xxj.3,uc003xxk.3,uc010lyw.3	2227.32	2006.96	536	11.16	27.01
CSRNP1	uc003cjg.3,uc003cjh.3	3188	2967.64	86	1.21	2.93
CSRNP2	uc001rxu.2,uc021qxx.1	4592	4371.64	107	1.02	2.48
CSRNP3	uc002udf.3,uc002udg.3	11737.5	11517.14	0	0	0
CSRP1	uc001gwr.2,uc001gws.3,uc010ppr.2,uc010pps.2,uc021phg.1,uc021phh.1	1956	1735.64	419	10.09	24.41
CSRP2	uc001syl.1	901	680.64	0	0	0
CSRP2BP	uc002wqk.3,uc010zru.2,uc021wbb.1	3277.63	3057.27	248	3.39	8.2
CSRP3	uc001mpk.3	1464	1243.64	0	0	0
CST1	uc002wtp.3	760	539.65	0	0	0
CST11	uc002wtf.1,uc002wtg.1	500.5	280.49	0	0	0
CST13P	uc002wti.3,uc002wtj.3	1155.5	935.14	0	0	0
CST2	uc002wtq.1	694	473.66	0	0	0
CST3	uc002wtm.3,uc002wtn.1	775	554.65	1375	103.6	250.71
CST4	uc002wto.1	736	515.65	0	0	0
CST5	uc002wtr.1	749	528.65	0	0	0
CST6	uc001ogr.3	609	388.7	57	6.13	14.83
CST7	uc002wtx.2	930	709.64	0	0	0
CST8	uc002wth.1	890	669.64	0	0	0
CST9	uc002wtl.3	1689	1468.64	0	0	0
CST9L	uc002wtk.4	958	737.64	0	0	0
CSTA	uc003eex.3	827	606.64	66	4.55	11
CSTB	uc002zdr.4	940	719.64	839	48.72	117.91
CSTF1	uc002xxl.1,uc002xxm.1,uc002xxn.1	2292	2071.64	287	5.79	14.01
CSTF2	uc004egh.3,uc004egi.3,uc010nnd.3	1965	1744.64	55	1.32	3.19
CSTF2T	uc001jjp.3	4110	3889.64	87	0.93	2.26
CSTF3	uc001muh.3,uc001mui.3,uc001muj.3	2823	2602.64	68	1.09	2.64
CSTF3-AS1	uc001muk.3	2060	1839.64	0	0	0
CSTL1	uc002wte.3,uc010zsu.2,uc010zsv.2	711.67	491.33	0	0	0
CT45A1	uc004eyy.3	1008	787.64	0	0	0
CT45A2	uc004eyz.3,uc031tkl.1	950.5	730.14	0	0	0
CT45A3	uc004ezc.3	1008	787.64	0	0	0
CT45A4	uc004ezb.3,uc004ezd.3	1008	787.64	0	0	0
CT45A5	uc004eze.3,uc011mvu.2,uc022ces.1	1326.67	1106.31	0	0	0
CT45A6	uc004ezf.3	1008	787.64	0	0	0
CT47A1	uc004eti.3,uc011mue.2	1293	1072.64	0	0	0
CT47A10	uc004etb.3,uc011mud.2	1293	1072.64	0	0	0
CT47A11	uc004etj.3,uc004etm.2	1293	1072.64	0	0	0
CT47A2	uc004etc.2	1293	1072.64	0	0	0
CT47A3	uc004etd.3	1293	1072.64	0	0	0
CT47A4	uc004eta.3	1293	1072.64	0	0	0
CT47A5	uc004etk.3	1293	1072.64	0	0	0
CT47A6	uc004eth.3,uc004etn.3	1293	1072.64	0	0	0
CT47A7	uc004ete.3	1293	1072.64	0	0	0
CT47A9	uc004etl.3	1293	1072.64	0	0	0
CT47B1	uc011muc.2	1329	1108.64	0	0	0
CT49	uc003jfb.1,uc010itv.1	583	362.74	0	0	0
CT60	uc001ytw.2,uc001ytx.3	1968.5	1748.22	0	0	0
CT62	uc002ata.2	1831	1610.64	0	0	0
CT64	uc003feh.3	1519	1298.64	0	0	0
CTAG1B	uc004fme.3,uc004fmf.1	748	527.65	0	0	0
CTAG2	uc004fmh.2,uc004fmi.2	878.5	658.14	0	0	0
CTAGE1	uc002ktv.1	4315	4094.64	0	0	0
CTAGE10P	uc001vdk.2	2972	2751.64	0	0	0
CTAGE11P	uc010ths.2	2629	2408.64	0	0	0
CTAGE15	uc011kth.3	2587	2366.64	321	5.67	13.72
CTAGE4	uc010lpc.3,uc010lpe.3	2626	2405.64	22	0.38	0.92
CTAGE5	uc001wuy.4,uc001wuz.4,uc001wva.4,uc001wvb.4,uc001wvc.4,uc001wve.1,uc001wvf.4,uc001wvg.4,uc001wvh.4,uc001wvi.4,uc001wvj.4,uc010amz.3,uc010tqe.1	3155.47	2935.11	1129	16.07	38.9
CTAGE6	uc003wdk.4	2662	2441.64	0	0	0
CTAGE7P	uc021qax.1	2829	2608.64	0	0	0
CTAGE9	uc011ece.2	2577	2356.64	0	0	0
CTBP1	uc003gcu.1,uc003gcv.1,uc003gcw.3,uc003gcx.1,uc031sdc.1	2283	2062.64	94	1.9	4.61
CTBP1-AS1	uc003gcz.3	2930	2709.64	0	0	0
CTBP2	uc001lid.4,uc001lie.4,uc001lif.4,uc001lih.4,uc009yak.3,uc009yal.3	3294	3073.64	207	2.81	6.81
CTBS	uc001dka.2,uc001dkb.2,uc001dkc.3	3074.84	2854.48	717	10.5	25.4
CTC1	uc002gkq.4,uc010cnv.3	7072	6851.64	138	0.84	2.04
CTCF	uc002etl.3,uc002etm.1,uc010cek.3	3100.67	2880.31	96	1.39	3.37
CTCFL	uc010giu.3,uc010giv.3,uc010giw.1,uc010gix.1,uc010gja.2,uc010gjb.2,uc010gjc.1,uc010gjd.1,uc010gje.3,uc010gjf.3,uc010gjg.4,uc010gjh.2,uc010gji.2,uc010gjj.2,uc010gjk.2,uc010gjl.2,uc021wfe.1,uc021wff.1,uc021wfg.1,uc031ruh.1,uc031rui.1,uc031ruj.1	2573.09	2352.73	0	0	0
CTDNEP1	uc002gfd.2,uc002gfe.2	1713	1492.64	82	2.3	5.56
CTDP1	uc002lnh.2,uc002lni.2,uc010drd.2,uc021ult.1	3380	3159.64	32	0.42	1.02
CTDSP1	uc002vhx.3,uc002vhy.3,uc002vhz.3,uc021vwv.1	2634.15	2413.78	37	0.64	1.55
CTDSP2	uc001sqm.3,uc009zqf.3,uc009zqg.3,uc010ssg.2	4167	3946.64	99	1.05	2.54
CTDSPL	uc003chg.3,uc003chh.3	4455	4234.64	174	1.72	4.16
CTDSPL2	uc001ztr.3,uc001zts.3,uc001ztt.3,uc010bdv.3	4583.01	4362.65	636	6.09	14.74
CTF1	uc002dzw.3,uc002dzx.3	1662.5	1442.14	0	0	0
CTGF	uc003qcz.3	2343	2122.64	64	1.26	3.05
CTH	uc001dfd.3,uc001dfe.3,uc009wbl.2,uc010oqq.2	2044	1823.64	294	6.74	16.3
CTHRC1	uc003ylk.4,uc011lhq.2,uc031tbz.1	1213	992.64	172	7.24	17.52
CTIF	uc002ldc.3,uc002ldd.3,uc002lde.4	5708	5487.64	0	0	0
CTLA4	uc002vak.2,uc002val.2,uc010fty.2,uc010ftz.2	1734.25	1513.89	0	0	0
CTNNA1	uc003ldh.3,uc003ldi.3,uc003ldj.3,uc003ldl.3,uc011cyx.2,uc011cyy.2	3755.73	3535.37	4361	51.55	124.75
CTNNA2	uc010yse.2,uc010ysf.2,uc010ysg.2,uc010ysh.2,uc010ysi.2,uc010ysj.2	3490.83	3270.47	0	0	0
CTNNA3	uc001jmw.2,uc001jmx.4,uc001jna.2,uc009xpn.1,uc009xpo.1	2394.2	2173.84	0	0	0
CTNNAL1	uc004bdo.1,uc004bdp.1,uc010mts.1	2445	2224.64	512	9.62	23.28
CTNNB1	uc003ckp.2,uc003ckq.2,uc003ckr.2,uc003ckt.1,uc010hia.1,uc011azf.1,uc011azg.1	2656.36	2435.99	12766.75	219.01	530.02
CTNNBIP1	uc001aqk.1,uc001aql.1	2961	2740.64	71	1.08	2.62
CTNNBL1	uc002xhh.3,uc002xhi.3,uc002xhj.3,uc021wdi.1,uc021wdj.1	1888	1667.64	296	7.42	17.95
CTNND1	uc001nli.4,uc001nlj.4,uc001nlk.4,uc001nll.4,uc001nlm.4,uc001nln.4,uc001nlo.4,uc001nlp.4,uc001nlq.4,uc001nlr.4,uc001nls.4,uc001nlt.4,uc001nlu.4,uc001nlv.4,uc001nlw.4,uc001nlx.4,uc001nly.4,uc001nlz.4,uc001nma.4,uc001nmb.4,uc001nmc.4,uc001nmd.4,uc001nme.4,uc001nmf.4,uc001nmg.4,uc001nmh.4,uc001nmi.4,uc009ymn.3,uc021qjk.1	5459	5238.64	1439	11.48	27.78
CTNND2	uc003jfa.1,uc010itt.2,uc010itu.1,uc011cmx.1,uc011cmy.1,uc011cmz.1	4940	4719.64	0	0	0
CTNS	uc002fwa.3,uc002fwb.3,uc010ckj.3,uc010vrv.2,uc010vrw.2	4042	3821.64	82	0.9	2.17
CTPS1	uc001cgk.4,uc001cgl.4,uc010ojo.2,uc010ojp.1,uc010ojq.2	2079.58	1859.22	633	14.23	34.43
CTPS2	uc004cxk.3,uc004cxl.3,uc004cxm.3	3833	3612.64	100	1.16	2.8
CTR9	uc001mja.3	4309	4088.64	756	7.73	18.7
CTRB1	uc002fds.3	872	651.64	0	0	0
CTRB2	uc002fdr.3	890	669.64	0	0	0
CTRC	uc001awi.1,uc001awj.1	826	605.65	0	0	0
CTRL	uc002euw.3	1182	961.64	0	0	0
CTSA	uc002xqh.3,uc002xqi.3,uc002xqj.4,uc010zxi.2	2240	2019.64	1065	22.04	53.33
CTSB	uc003wul.3,uc003wum.3,uc003wun.3,uc003wuo.3,uc003wup.3,uc003wuq.3,uc003wuu.3,uc010lsc.3,uc011kxl.2	3781.75	3561.39	930	10.91	26.41
CTSC	uc001pck.4,uc001pcl.4,uc001pcm.4,uc001pcn.4	1907	1686.64	819	20.29	49.11
CTSD	uc001luc.2	2123	1902.64	1473	32.35	78.29
CTSE	uc001hdu.3,uc001hdv.3,uc010prs.2	2161.28	1940.92	642	13.82	33.45
CTSF	uc001oip.3	2014	1793.64	81	1.89	4.57
CTSG	uc001wpq.3	924	703.64	0	0	0
CTSH	uc010unf.1,uc010ung.1,uc021srk.1	1472.61	1252.25	1910	63.74	154.25
CTSK	uc001evp.2,uc009wma.2	1810	1589.64	25	0.66	1.59
CTSL1	uc004aph.3,uc004api.3,uc004apk.4,uc004apl.4,uc010mqh.3	1624	1403.64	240	7.15	17.29
CTSL1P2	uc001jer.2	1105	884.64	0	0	0
CTSL1P8	uc022bje.2	569	348.75	0	0	0
CTSL2	uc004awt.3,uc004awu.3,uc010msi.3,uc010msj.2,uc010msk.3	1513	1292.64	11	0.36	0.86
CTSL3P	uc004apm.1	657	436.68	0	0	0
CTSO	uc003ipg.3	2933	2712.64	0	0	0
CTSS	uc001evn.3,uc010pcj.2	4107	3886.64	1524	16.39	39.66
CTSW	uc001ogc.1	1296	1075.64	0	0	0
CTSZ	uc002yai.2,uc002yaj.4	979	758.64	246	13.55	32.79
CTTN	uc001opu.3,uc001opv.4,uc001opw.4,uc001opx.3,uc010rqm.2	3170	2949.64	1029	14.58	35.28
CTTNBP2	uc003vjf.3	5969	5748.64	105	0.76	1.85
CTTNBP2NL	uc001ebx.3	5900	5679.64	62	0.46	1.1
CTU1	uc010eop.3	2107	1886.64	0	0	0
CTU2	uc002flm.3,uc002fln.3,uc010chz.3,uc010cia.3	1644	1423.64	19	0.56	1.35
CTXN1	uc002miy.4,uc021uob.1	756	543.17	0	0	0
CTXN2	uc001zwm.1,uc021skq.1	1470.5	1258.04	0	0	0
CTXN3	uc003kul.4,uc003kum.4,uc021yde.1	1140.33	925.24	0	0	0
CUBN	uc001ioo.3,uc009xjq.1,uc009xjr.1	5280.67	5060.31	0	0	0
CUEDC1	uc002ivd.2,uc002ive.2	3773.5	3553.14	0	0	0
CUEDC2	uc001kvm.2,uc001kvn.2	427.07	207.6	41	8.25	19.97
CUL1	uc003wey.3,uc003wez.3,uc003wfa.3,uc010lpg.3	2944.04	2723.68	1141	17.51	42.37
CUL2	uc001ixv.3,uc001ixw.3,uc009xma.3,uc010qer.2,uc010qes.2,uc021ppa.1	3153.54	2933.18	418	5.96	14.41
CUL3	uc002vny.3,uc010fwy.2,uc010zls.2	6778.85	6558.49	889	5.66	13.71
CUL4A	uc010agu.3,uc010tjz.2,uc021rmu.1,uc021rmv.1	3568.52	3348.16	587	7.33	17.73
CUL4B	uc004esv.3,uc004esw.3,uc010nqq.3	5182	4961.64	532	4.48	10.84
CUL5	uc001pju.3,uc001pjv.3	4160	3939.64	254	2.69	6.52
CUL7	uc003otq.3,uc010jyg.3,uc011dvb.2	5500	5279.64	327	2.59	6.26
CUL9	uc003ouj.1,uc003ouk.3,uc003oul.3,uc003oum.1,uc003oun.3,uc010jyk.3	7687	7466.64	150	0.84	2.03
CUTA	uc003oej.1,uc003oek.1,uc003oel.1,uc003oem.1,uc003oen.1	831	610.65	367.99	25.18	60.94
CUTC	uc001kqd.4,uc001kqe.4,uc010qpk.2	1250	1029.64	0	0	0
CUX1	uc003uys.4,uc003uyt.3,uc003uyu.3,uc003uyv.3,uc003uyw.3,uc003uyx.4,uc011kkn.2	3501.99	3281.63	584.01	7.44	18
CUX2	uc001tsa.2,uc001tsb.2	3863	3642.64	0	0	0
CUZD1	uc001lgp.3,uc009yad.3	2048.5	1828.14	0	0	0
CWC15	uc001pfd.4,uc009ywl.1	1573	1352.64	1161	35.87	86.8
CWC22	uc002uno.2,uc002unp.2,uc010frh.1	3136	2915.64	22	0.32	0.76
