"","rnk"
"KLRAP1",1.17066051838806
"DNAH6",1.16926152643044
"AK022030",1.16829514831824
"PTCD3",1.16828399045884
"NGLY1",1.16753698592467
"SORBS2",1.1636359200865
"PIWIL2",1.16303096687493
"BOLA2",1.16208425560164
"UGT1A1",1.16122336186759
"PSMB10",1.16081299580368
"WDR33",1.15979863866877
"LOC643339",1.15845788046059
"ZNF451",1.15733205322485
"DUSP11",1.15633486785541
"BC146941",1.15553155888903
"LXN",1.15531743835371
"NME5",1.15429592068941
"C17orf75",1.15384048927737
"GALM",1.15373717274536
"C1orf50",1.15327165626653
"RNASEK-C17orf49",1.15296829783224
"ST7",1.15212334644115
"SRSF7",1.15161744931017
"NME2",1.15103407561897
"CHN2",1.15093071481662
"ST7L",1.15070091243706
"FBXL2",1.15043331473849
"GULP1",1.15039759084481
"AX746830",1.1498621473047
"PDK4",1.14969677889029
"FBXO8",1.14899357319285
"ACTR5",1.14868808486178
"DYNLT3",1.14859981367469
"NOV",1.14828613030975
"DDO",1.14814653713113
"HERC3",1.14693920088667
"ARPC4",1.14664886109438
"PNCK",1.14645149093038
"TCEANC2",1.14643529764035
"SUV39H1",1.14627655379131
"C4orf33",1.14594320673403
"MIR19B1",1.1457557625641
"NARF",1.14521792182155
"TNNI2",1.14479771313226
"BCAS2",1.14451521998549
"DDX59",1.14449285827928
"RAB20",1.14442785451714
"NUAK2",1.14441053010735
"CEACAM21",1.14363282336028
"ALKBH7",1.14296934734505
"ZBTB46",1.14286165638278
"NIT2",1.14170626164947
"TTI2",1.14122495473713
"N4BP1",1.14070856233008
"BTBD9",1.14022560775297
"RPP14",1.13915522893942
"HIST4H4",1.13893833271518
"TRMT112",1.13827742673951
"DDIT3",1.13800268259734
"ZNF701",1.13592663719012
"PTPRZ1",1.13560646662245
"WDR96",1.1338088626076
"MRPL21",1.1328400422577
"XYLB",1.13184606498463
"LINC00346",1.13114990129914
"DRG1",1.13058456060119
"CCDC132",1.13057596205997
"S100A2",1.1302317807932
"HUS1",1.1300218910254
"C1orf131",1.12993836758674
"SLC17A5",1.12877698029841
"RAB28",1.12868660137928
"EZH1",1.12858934960121
"PPP2R5C",1.12783774948065
"IMP4",1.12759164661394
"TAF8",1.12563895342135
"KLHL7",1.1252814856777
"TUBD1",1.12506043028532
"TCP10",1.12371741539775
"TXNDC16",1.12366497167581
"DAD1",1.12337593904922
"LOC148413",1.12315014566032
"MRPS11",1.12282980845508
"ANO3",1.12223144947233
"GTF2H2B",1.12172367670207
"NARG2",1.12161713669347
"ANK3",1.12102437063019
"SKIV2L2",1.1205104511392
"COX7A2L",1.12034965066669
"TIMM8B",1.11979634923047
"RYK",1.11938207009876
"HIST1H4B",1.11904705883991
"PARP15",1.11902844261257
"ZNF26",1.11873539082623
"SLIRP",1.11658531865448
"ZNF583",1.11620780085682
"CAMLG",1.11612375778843
"GPC3",1.11577481088911
"SVIP",1.11497259007353
"LRP4",1.11477251152081
"EDEM2",1.11442456795322
"POLR2I",1.11428852561578
"INPP5J",1.11254551434504
"MIPEPP3",1.11253296705956
"BCAS4",1.11201179557996
"UROD",1.1119579748786
"FCHO2",1.1116573594641
"SLC10A5",1.11164827988554
"EYA3",1.10772943127523
"BCL2L14",1.10709726331287
"NOSIP",1.10695715711087
"ACADS",1.10611317244925
"RPL27A",1.10494262535903
"STK33",1.1038925985692
"FAM179B",1.10354731020967
"KIAA1841",1.10312218725198
"MTERFD1",1.10181724263443
"PRMT10",1.10150177837683
"PPM1K",1.10118963835195
"CSPG4",1.10097112632997
"GIT2",1.10084849643206
"PLAUR",1.10037702350243
"STMN1",1.10024453810168
"MGST3",1.09974118239767
"TSEN34",1.09941721600988
"FAM24B-CUZD1",1.09860517686631
"CNBP",1.09777603418762
"NCOA7",1.09728136157949
"RFX3",1.09725489128454
"PLD6",1.09685396765458
"ZNF638",1.09648826406345
"ASNA1",1.09642488110168
"ICT1",1.09579744665818
"TMEM251",1.09570138604127
"NPM1",1.09564514680512
"G3BP1",1.0953755727138
"CDK17",1.09535057504989
"NDUFB4",1.0948760708801
"OSCP1",1.09381880586914
"METTL2A",1.09316879182461
"THOC7",1.09096989460135
"COQ10B",1.09069486498243
"USMG5",1.09021895297649
"ABTB1",1.09012427769606
"ASNSD1",1.08964685336746
"ADAM18",1.08948245997637
"BRK1",1.0894052112717
"TFDP2",1.08938223579798
"RLN2",1.08887615729476
"DHRS12",1.08816415168256
"DUOX2",1.08785356307597
"ANKRD29",1.08756752897135
"ZNF404",1.08701689752208
"SNAP47",1.08565681568487
"MAGT1",1.08320327019007
"PNP",1.08298613314915
"PRMT1",1.08272378707697
"DRP2",1.08270682048489
"NAA20",1.08246942574096
"CENPT",1.08170649419732
"SPINK9",1.08164241708702
"CDK5RAP1",1.08111193225385
"GSTP1",1.08104833880293
"RER1",1.08075096368109
"PPP1R32",1.08052459958757
"COA1",1.08047029587304
"PKHD1L1",1.08047001919
"DNAJB4",1.07989047808711
"SRD5A3",1.07816848819507
"NECAP2",1.07689451706712
"TSSK3",1.07648394893027
"LPHN3",1.07631067824655
"TAF12",1.07617614444863
"WDR37",1.07566925432917
"PRPF38A",1.07425798958655
"F11R",1.07424561360796
"FDPS",1.07228390352036
"ELP5",1.0722039002419
"PAK1IP1",1.07192323419879
"AF020763",1.07179219968191
"ARIH2OS",1.07164795520403
"SS18L2",1.07026625092326
"BC171896",1.0702265373209
"AGPHD1",1.06970854746464
"CLIC1",1.06944421925787
"PLCB4",1.06929167813378
"LSM3",1.06852326134575
"SLC9A9",1.06835908588315
"FLJ00157",1.06831421594986
"RPL26L1",1.06782377974843
"MORF4L1",1.06725803160999
"GBAS",1.06713418169229
"MRPL30",1.06696546120727
"UBD",1.06668648980234
"TIA1",1.06642073354024
"PPM1A",1.0657339308579
"AQPEP",1.06482330231495
"MRPL49",1.06448329651413
"ACTL6A",1.06418046821426
"ANXA2R",1.06412029470317
"POLR2G",1.06230831516136
"MRPL9",1.06209854388233
"FKSG29",1.06194702227039
"SLC2A13",1.06118639871037
"EBPL",1.06110850869023
"PTCD2",1.06099804876235
"SLC25A44",1.06086028342199
"BTG3",1.06084027211257
"E2F6",1.06058677251421
"C5orf63",1.06003916231723
"ALKBH2",1.05511014117079
"SNX11",1.05484879518964
"ACADSB",1.05470690842222
"AK057259",1.05459898630396
"C1orf210",1.05417497553326
"PACRGL",1.05385954098599
"AF420437",1.05380438097947
"CUL1",1.05296330240932
"SYTL3",1.05142336700341
"HSPA8",1.05078171207944
"TMEM143",1.0507074560085
"PTP4A1",1.04990052036673
"CCNYL1",1.04934458790607
"WDR61",1.04919359158314
"ARL2BP",1.04661437001357
"ANAPC5",1.04650124625091
"SH3BGRL",1.04630905354131
"UBE2F",1.04629440025265
"TMEM134",1.04528927322988
"HDAC3",1.04524653412458
"PPARA",1.0442361108187
"FTCDNL1",1.04400585152254
"CASP10",1.04398279680472
"WRN",1.04387629982711
"LIMA1",1.04384055938751
"SLC22A14",1.04324977412911
"BIRC2",1.04191044415237
"FAM210A",1.04144526359249
"C9orf142",1.04143157614253
"STRBP",1.04119756888834
"DEFB1",1.04078555015005
"GGPS1",1.0406340782804
"DCTN3",1.04050020598638
"PPP1R14D",1.039730443679
"GAD1",1.03906351289348
"ZNF17",1.03901775380684
"UQCRC1",1.03820542254865
"TNMD",1.03791624337078
"SHOC2",1.0378607274622
"SCYL2",1.03758022435743
"TBC1D22B",1.03577420141571
"ZNF14",1.03513985344194
"PNRC2",1.03470089198501
"SDCBP2",1.03262212881783
"SLCO2B1",1.03185307777179
"PRH1",1.03142302688891
"IHH",1.03101551297725
"CTAGE11P",1.03022019716622
"C9orf135",1.03001403041078
"NEK7",1.02991301926728
"C12orf73",1.02957534429983
"RAD9B",1.02949047588373
"SLC6A17",1.02939547963451
"FAM24B",1.02900711885284
"ECI1",1.02867779900522
"PEX11A",1.0282756230103
"C7orf25",1.0278709659579
"ZNF585B",1.02778250134276
"C1orf141",1.02749905522471
"METTL23",1.0266699264976
"CEACAM5",1.0255136148808
"MSMO1",1.02526165497456
"CABYR",1.02513509194249
"MRPL47",1.02466421898312
"DPY19L4",1.02433487192155
"NARFL",1.02407444550328
"ZNF234",1.02362210351559
"SDHAP3",1.02350988257729
"C10orf107",1.02348791287496
"ANAPC4",1.0227216010927
"CAPN11",1.02242973915361
"GLMN",1.02139509457256
"IPCEF1",1.02028568585292
"FBXO22",1.02024417653896
"CUTA",1.02021003168177
"BABAM1",1.01983201264875
"ARSD",1.01971864813648
"ABHD17B",1.01807849036482
"TMEM140",1.01752961374593
"POLR1D",1.01742158595277
"RPLP1",1.01729498946307
"TMEM14A",1.0170250409911
"MRPL24",1.0167265379258
"ABHD11",1.01669403356283
"TMEM236",1.01626677766348
"POLR3F",1.01597623267471
"BC035400",1.01585264529784
"MAPK8",1.01516420317287
"MAP3K2",1.01511059687445
"RPL31",1.01456137223295
"AX795351",1.01425710697726
"MANEA",1.01391553052835
"C3orf14",1.01388250552891
"RNF217",1.0138039032142
"CDH22",1.01362306842547
"ELL3",1.01348666015514
"MYL12A",1.0128279888952
"RNF7",1.01223513244135
"TENM3",1.01218669195731
"GPR89A",1.01162531089352
"TTC23L",1.01143032539114
"HS3ST2",1.01100660139979
"EZH2",1.00990718777863
"C18orf8",1.00962345651587
"NR1D1",1.00830715023404
"PUS10",1.00814628668118
"MICU2",1.00732860256176
"BC041646",1.00730324136168
"MAGI3",1.00518359623714
"PSMD14",1.00513271036689
"HDAC8",1.005073787982
"GJB4",1.00495236943478
"CREG1",1.00455196951868
"GLRX3",1.00415974671962
"PARP9",1.00414689230672
"PDLIM4",1.00411094308765
"CMC4",1.00408348086909
"SMPDL3B",1.00407718005288
"TMEM171",1.00372560011277
"PPP5C",1.00330307554569
"LOC644961",1.00270884840857
"BTG2",1.00204324481565
"BZW2",1.00165357036169
"NUDT7",1.00131450485156
"HERC6",1.0012261333753
"USP53",1.00121964158508
"AK055257",1.00116239181454
"AX748201",1.00096479896892
"IL15",1.00096438742079
"ARIH2",1.00090694875131
"CLCNKA",1.00026557284975
"PIN4",0.999735976767612
"ZNF584",0.999115559136056
"ISG20",0.998832810760562
"THADA",0.998816886249251
"RELN",0.998753873160532
"PSMG1",0.998597381131629
"AWAT2",0.997808063974458
"AX747031",0.997530375809451
"ERCC8",0.996703398766747
"CCNB2",0.993225606512768
"C15orf40",0.993222598427423
"MAP1LC3B2",0.993196498573783
"GNPAT",0.992594050813991
"MON2",0.991677583085991
"ADCK3",0.991602465902143
"TEX29",0.991220571871247
"CSTF1",0.990886406915261
"C21orf67",0.990222027397163
"TMEM179B",0.989541050605473
"DEPDC1B",0.989312875851274
"FAM221A",0.989031741880635
"SSNA1",0.988837323192253
"PARM1",0.988410762487882
"UBE2E1",0.987823560803269
"CFTR",0.98749832470788
"CEP44",0.986015501947338
"ACSL6",0.984763542056221
"GMNN",0.984678651086329
"COPB1",0.98392348842701
"SERPINE2",0.983729397017275
"RPL14",0.983487047591452
"LRRC70",0.982674469107519
"TMEM208",0.981602479651252
"AP4B1",0.979975044018124
"DLEU1",0.979820676834502
"ASS1",0.978527111334127
"BC047307",0.978460935915795
"JAGN1",0.978316979741826
"RAP1A",0.978056966215236
"ZNF439",0.977878834815985
"CIAO1",0.977175047509842
"KRT6C",0.976903566732455
"ITGB1BP2",0.976682596014387
"AX747081",0.976669234253478
"BFAR",0.976120989037159
"DNTTIP2",0.97533531271873
"WDR5B",0.975088746310937
"MPZL3",0.974624961004826
"ALG14",0.974321178401981
"BRI3",0.973896478337868
"SLC25A6",0.973336326344683
"SCUBE2",0.973308936133591
"RAP1B",0.973252046820857
"RPS12",0.973025099371197
"TRAPPC2",0.97245187073161
"SPATA18",0.971520720886223
"ZNF799",0.971460335403363
"UBE2J1",0.9708269075362
"FBXL20",0.970534347823942
"RPL18A",0.970493814393852
"PCNXL2",0.969617575012189
"EIF4A2",0.969304873418276
"TMEM64",0.969292294001655
"ACAD10",0.968930900202211
"SGTB",0.96888153180674
"PRPF39",0.968641465934922
"MAB21L3",0.968390470311531
"CETN2",0.968151281764539
"CYP2A7",0.967304478478952
"DDX39A",0.966996324323546
"C10orf11",0.966854955870318
"DUX4L5",0.966754289215196
"FASTKD1",0.966272376227419
"AMMECR1L",0.966241733583837
"ZNF586",0.965532132341756
"TMCO6",0.965449169562989
"AL050141",0.964828303911419
"RNFT1",0.964756860404566
"MFN1",0.964608808817637
"ZNF302",0.964226056571951
"MOGAT2",0.964127345004508
"PIGC",0.962019581412219
"ZNF639",0.961619779597186
"AF086126",0.960937530919848
"ZMPSTE24",0.960931226985408
"IST1",0.960730673058468
"C12orf49",0.960058559994997
"CNTD1",0.958582700132987
"MDH1",0.958297951431737
"PAN3",0.957290925800725
"OPN3",0.957157317107173
"HINT3",0.956975589347621
"TTC5",0.956914112227768
"FRAT2",0.956451387173149
"PI4K2B",0.956316398475079
"DBI",0.956066141291345
"B3GALNT2",0.955103216967113
"METTL2B",0.954899923954577
"COPS5",0.954676232175204
"INTS7",0.954212568555608
"RPA2",0.953531546161052
"SARS",0.953281768081431
"LRRC6",0.953151631704882
"ABCA12",0.952930123607775
"GLRX2",0.9528282873806
"COX6C",0.952745495830113
"SPA17",0.952716095940744
"C12orf65",0.952426806703269
"TMEM199",0.952407668571167
"FAM27A",0.950815243404076
"SLC1A7",0.949545406345237
"SLC25A27",0.949367808310785
"CRABP2",0.948053145164942
"USP42",0.947551759712291
"SGK3",0.94719315733687
"ECI2",0.946996299117373
"CHCHD6",0.946716671242537
"SEMA6A",0.946586468801039
"YIF1A",0.945860420536947
"FAM69A",0.945673242841904
"VMP1",0.943489261639577
"SLC5A10",0.943364669861683
"CIB1",0.943276691866237
"ZNF248",0.942825339565017
"PCGF6",0.942287593045916
"CAPN6",0.941756188716132
"RPS27",0.9416541955913
"BCKDHA",0.941147095580161
"CARS2",0.940479361425595
"DCC",0.94008175761441
"NAPG",0.939234035979499
"CARD16",0.93832373229675
"ALLC",0.938207663881566
"C14orf166",0.937876599604761
"C5orf24",0.936402944841611
"USP38",0.936361381087242
"NBPF16",0.936048368564968
"ZBTB34",0.935942950415143
"ZCCHC7",0.935356089692577
"FBXO28",0.935182196744403
"C12orf28",0.935153394796316
"CDC14B",0.934574091259745
"DNAJC8",0.933368466222654
"TIGD2",0.93298949592626
"AK308867",0.932757374530409
"ATP5J",0.93249471793563
"OCIAD2",0.932453401823883
"ZMYM5",0.932318657550616
"ATP5C1",0.932192072974385
"PRSS21",0.930112105314204
"LOC100506548",0.930088219112223
"LGALS8",0.929853871367267
"SLC44A3",0.929832353584377
"RCN2",0.929793156810477
"HORMAD1",0.929744899885698
"CCDC104",0.929705701388915
"ITM2B",0.929451687564867
"JPX",0.928959332966874
"TNFRSF9",0.92894964660961
"SLCO1B7",0.92838993115157
"MKLN1",0.928180764405671
"CEP57L1",0.928166027471328
"MED12L",0.928019183093216
"ZNF215",0.927134421535398
"PUSL1",0.927117898276452
"MNF1",0.925831997827906
"AK095242",0.925482810815859
"MEF2BNB",0.925308156702604
"GNGT1",0.924966541665631
"EXOC6B",0.924859318200574
"NUPR1",0.924667468054902
"HLA-J",0.924411950093352
"C14orf25",0.924067829405571
"THAP5",0.92402126192888
"DTYMK",0.923534582870459
"MMP23B",0.923317907575459
"FLG2",0.92304262891174
"C15orf48",0.922563677214814
"GNN",0.922541671985841
"TDP2",0.922318948094721
"HSPBAP1",0.922290225337455
"FAM200A",0.921141931125571
"TP53INP1",0.920825427176243
"KPNA3",0.92067821409114
"SNRPD1",0.92010722012933
"MGC2752",0.9184077196827
"RTKN2",0.918340992639548
"C9orf102",0.918172433710402
"TCP10L2",0.917798046750738
"AKAP10",0.917724951594674
"TMEM258",0.917440996036968
"LIN52",0.917277027384805
"CST3",0.915731545560577
"SPINT2",0.915529517661522
"NOP10",0.915476868471898
"BC024248",0.915414672395816
"PSMA1",0.91532663856772
"CAPSL",0.915192716669249
"FBXO25",0.915100035828143
"MGAM",0.914798216864186
"DTX2P1-UPK3BP1-PMS2P11",0.91258153748461
"ZRANB2",0.912538758243975
"ADCK5",0.912291404895855
"PPHLN1",0.912240868346291
"TUBE1",0.912061627757679
"NDUFS3",0.911836378002486
"SERHL",0.911036085263378
"MMACHC",0.910985027486989
"NAT8",0.910438235586063
"OR2A4",0.909984189747152
"ZNF354B",0.909056126584518
"ANKS1B",0.908829229159943
"ERI3",0.908080545106268
"NRN1L",0.907281381623225
"MRVI1-AS1",0.907252377076083
"PCNP",0.907000702452741
"NTF3",0.90625901222109
"HIST2H2AB",0.905846318024382
"NEDD8",0.905532842163779
"C16orf52",0.904711666341983
"PLA2G2A",0.904472496763091
"PLCL1",0.903854032090986
"SUPT4H1",0.903462910453303
"CCDC88B",0.903028212483074
"TMEM139",0.902846499582268
"NVL",0.902292124349755
"SPAG16",0.901821425361953
"SAYSD1",0.901658373703081
"BLOC1S1-RDH5",0.901649857060474
"ZNF567",0.901310050402454
"LRRC16A",0.901209823138014
"MNAT1",0.901095274144169
"LOC729852",0.900294365790673
"VWA9",0.900071916209267
"YAF2",0.899536426874085
"SACM1L",0.899429301443749
"NDUFAF6",0.899243569474148
"LAMP5",0.899094493861176
"FOXJ3",0.898116502263526
"DCUN1D2",0.897750936659712
"TYW5",0.897629532917901
"SLC25A21-AS1",0.897505541296915
"HPS3",0.896993797604212
"REEP5",0.896440779493937
"SIKE1",0.895774677650494
"EXOSC8",0.895705697910348
"SDF2",0.895408198237791
"FAM32A",0.895079777894269
"AP2S1",0.894484035560259
"GPAT2",0.894381564187115
"NDUFA11",0.894314588759655
"RAD51AP1",0.894262119302328
"AX748062",0.893252888171442
"NEK2",0.893233492323746
"IRAK4",0.893068642711801
"FAM150A",0.892912596480031
"TTC8",0.891605806683523
"SSR4",0.891129838559329
"LCLAT1",0.891086163444124
"FUNDC2",0.890190236639014
"RPS6",0.889929368432268
"ZNF222",0.889458391984697
"GNL3L",0.889014060816321
"LONRF1",0.888956676879722
"CCL2",0.888954565171827
"C10orf32",0.888717984528974
"IGIP",0.888422870784135
"CAPN8",0.887781335967281
"OLA1",0.887342142372946
"C1QTNF2",0.887112091901209
"ITGB8",0.885714482430014
"PFDN1",0.88556806742238
"C1orf109",0.885559753571566
"IGSF23",0.885443616871411
"TTC21B",0.884635593888756
"NUS1",0.884628182825319
"CCL23",0.884094044710956
"PPP5D1",0.88403589926177
"CCDC170",0.883948381406142
"PKIG",0.883460872244539
"SNHG12",0.882908932445926
"COX14",0.882268183838897
"AFTPH",0.882202411006392
"C20orf26",0.882193156672234
"HMGN2",0.881640377323252
"RPS26",0.881341237741349
"C5orf28",0.881058673129693
"CYP2B7P1",0.880568417996777
"IGSF1",0.88039170522984
"PITPNC1",0.879983889195662
"DPY30",0.879910218627041
"ETNK1",0.878996133627021
"YEATS4",0.878848419764821
"YIPF1",0.878616433827729
"STX10",0.878605155715275
"CHRFAM7A",0.878510745810644
"ZFP3",0.878099978743014
"RAP2A",0.877512045938791
"BCL7C",0.877472172923207
"WISP1",0.877207650970484
"MARCH7",0.876686762043534
"WNT4",0.876535970773573
"ZNF214",0.876168165170546
"TSNAX",0.87607322352477
"METTL6",0.875900669582346
"TRIB2",0.875856233332345
"DCTPP1",0.875407524006951
"CHM",0.87516125148591
"SERPINB6",0.8746310960358
"ZNF613",0.874579463852202
"VWA3B",0.874267764314252
"ZNF573",0.874027868139919
"IFT27",0.873411711439522
"BTBD1",0.873357853836173
"ZNF292",0.873240127754171
"LRTOMT",0.87310925742527
"ALKBH3",0.872854680124197
"ADH6",0.872201602016858
"MOGAT3",0.870734104855088
"TRIM13",0.86900340725612
"CCDC159",0.868800555285375
"ANKRD27",0.868636896620474
"AF086165",0.868614448154214
"THYN1",0.868428928682186
"PSMD10",0.868380733693238
"HSD17B10",0.868229690610598
"AFMID",0.868052692140627
"ICAM3",0.866909046051325
"ANXA3",0.866170748004759
"MRPL16",0.86611680725747
"MRTO4",0.865706394093883
"MRPL32",0.865519931384921
"GEMIN6",0.864605179380458
"PTGES3",0.864397914858487
"MTMR9",0.864279454178214
"NOL11",0.863569392132131
"CCNL2",0.863568658397772
"FAM157A",0.863364440428078
"FAM204A",0.86315477595856
"ABCA1",0.862828510792284
"PPP1R3B",0.862391640095317
"EGLN3",0.862003667216378
"ZSWIM7",0.861832706305512
"PIH1D1",0.861749471430438
"RPL15",0.860834705795694
"PCMTD1",0.860106524902012
"TOR1AIP1",0.859921619393262
"SLC30A5",0.859702274934988
"L3MBTL4",0.859633600802379
"CSE1L",0.859128241321866
"TTLL13",0.858562368264882
"MRPS24",0.85845908671569
"ZBTB6",0.858136332620516
"ATAD2B",0.857822139775671
"FLJ20518",0.856792430863257
"KLHL2",0.856585235979998
"KIF9",0.856464520407916
"SLC40A1",0.856082746328406
"EPT1",0.854808200787998
"RASSF7",0.853975126527009
"NPYY1",0.853905972581174
"GID8",0.853795901247043
"SLC6A7",0.853556961602223
"AP3M2",0.853500947190928
"NSUN3",0.853031265737334
"NME1-NME2",0.852822771081885
"VRK1",0.852739985879698
"RPL12",0.852354003226683
"UBB",0.852260481881325
"FAM103A1",0.851838234362444
"TMEM39B",0.85121089894209
"ARL2",0.85097085103514
"JKAMP",0.850785754760938
"FDFT1",0.850628286151307
"SNIP1",0.850586023963776
"ILDR2",0.850517621236606
"SPTBN4",0.849990407164485
"RPS6KA1",0.849903723889712
"SPR",0.849277397145104
"MYBPC1",0.849123482896705
"DCLK2",0.84859376241724
"KHDC1",0.847943004125061
"PKD1L1",0.847885443669908
"TSC22D3",0.84786947050847
"PNO1",0.847868886731741
"ZFYVE9",0.847772855569964
"HNRNPL",0.847745832997246
"UTP18",0.847579403489328
"SFR1",0.847515562518226
"PTS",0.847281292156499
"PPA1",0.846893588235472
"RPL7L1",0.846588821105929
"AKR1C4",0.84653561056215
"TAS2R13",0.846469379037802
"MTIF3",0.846312506032606
"SPG20",0.845340036798124
"CNEP1R1",0.844790339432769
"FDXR",0.844579623128005
"SMARCAD1",0.84448596049377
"FDX1",0.843914755772927
"AMY2B",0.84367274457037
"HNRPLL",0.842595413503578
"CDKN2AIPNL",0.841803892897518
"TMEM74B",0.841496150280069
"MRPL34",0.84127418425554
"YWHAQ",0.840883048979972
"MYD88",0.840508862608786
"NUDT6",0.840293979618642
"RAD51B",0.838752298052
"RPL35A",0.838724427007789
"EIF3M",0.83788695590878
"RFESD",0.836904657771125
"DNPEP",0.835398118177887
"ARHGAP17",0.835197598884144
"MMD",0.835023760907831
"SRPRB",0.834360518538641
"SLC25A46",0.834272139124961
"ETFA",0.834245781985102
"MMP23A",0.834046446360246
"PRUNE",0.832659988760807
"MTFP1",0.831987780608872
"HIST1H3B",0.831338131921032
"EYA2",0.831290171797732
"C12orf66",0.831093336269762
"ZFYVE19",0.830850922979304
"ZNF440",0.83079529114037
"RPRD1B",0.830126637634641
"WRAP73",0.829650931796053
"CHMP4C",0.829262069760192
"TAF9",0.82924508687654
"TTC32",0.82809462389686
"ARNTL",0.82795592320295
"PPP4C",0.827553927743054
"GADD45GIP1",0.826274004657611
"RPS15",0.82623049132201
"CBFA2T2",0.825497879938206
"TMEM218",0.825464422475947
"SSUH2",0.8247687677765
"ENPP3",0.824615484277323
"COMMD1",0.824121651319007
"PPIL1",0.823572714076186
"GPX8",0.823320750630132
"AGPAT5",0.822719382194585
"ARRDC4",0.822589390783837
"HIST2H2AC",0.822450516886937
"BC068088",0.822336502865849
"C17orf67",0.82216417009772
"SLC29A3",0.822101333571711
"MIER3",0.821529806354037
"MACROD2",0.82072941034219
"MAPK14",0.8203236075382
"TMEM18",0.82032294339796
"SCRN3",0.819056284967802
"COPS6",0.819035085239221
"TATDN3",0.818813904738431
"FAT3",0.818376563107847
"SNAPC1",0.817987874852055
"RGCC",0.817587835109168
"HEBP2",0.817474194773111
"PRKD2",0.817394833983927
"DYNLL1",0.817130017530276
"C5orf22",0.816840313081625
"PHKB",0.816388814874594
"THUMPD2",0.815457240604264
"IL18R1",0.815169390521031
"WBSCR22",0.815102866583863
"TBCCD1",0.814706722712437
"LOC100507463",0.813839614086908
"NEK6",0.813702694386111
"RFC4",0.813551995107324
"PCDHB15",0.813336738614948
"ITPKC",0.813263500169415
"PSMD5",0.812718295367946
"HERPUD1",0.812580169621588
"POLK",0.812401537499982
"HSPA6",0.81188309961243
"ISL1",0.811808621040633
"RPS2P32",0.811789656800371
"CMSS1",0.811714659343137
"TSACC",0.811689410055929
"GPN3",0.811588576972273
"CDK7",0.811449954566652
"TOMM22",0.81118945775729
"COPS4",0.811126172811258
"MEF2C",0.811068381486898
"RPGR",0.809886647152366
"DAP3",0.809012971838215
"USO1",0.808998934706917
"FAM217B",0.808114771384417
"URI1",0.807941561360307
"PIFO",0.8076020883773
"TCAIM",0.806951003993967
"S100A10",0.806444612127027
"RABGAP1L",0.806188944123728
"COPS3",0.806120055884185
"NGDN",0.806117237129133
"IGBP1",0.80461708866942
"LOC402160",0.804125436237652
"CSRNP2",0.803623993559534
"POP7",0.803499235493431
"RABIF",0.80315919926248
"STXBP6",0.80305227184224
"ERMAP",0.802197632214164
"ACYP2",0.801919457101847
"MRPL43",0.801174050635003
"CDH15",0.800991127777089
"BLOC1S5",0.800577906867284
"ADI1",0.799455927443612
"LOC100131496",0.799303031299348
"CIAPIN1",0.798808325483263
"APITD1",0.798578208533992
"NUDT4",0.798358463948007
"CHAC2",0.797716593490271
"CRLF3",0.797506611914122
"ARHGAP12",0.796934579915557
"ZMYM3",0.795619165026233
"TMEM232",0.795438718604631
"RNF149",0.79517324577689
"ZMYM6",0.794956541345657
"SULT1A1",0.794439700145418
"THOC1",0.794372661808491
"ATG4B",0.794110577686279
"FAF1",0.793873391158325
"RPL17-C18orf32",0.79366276506955
"KBTBD12",0.793054030047801
"DUOXA2",0.792712192996944
"PIM1",0.792549664376325
"SLC38A5",0.792069717086633
"ABLIM2",0.791992758820789
"CASP3",0.791988948362792
"LAPTM4A",0.791699510546263
"WDR83OS",0.7916454784253
"BC049825",0.790800154982768
"CHD9",0.789736259178298
"AVL9",0.788238841759477
"ECE2",0.786745710509713
"L26953",0.786670367687374
"POLE2",0.786285986367569
"TXNDC15",0.785613045465098
"WDR17",0.785482470987442
"SPG21",0.784896558608577
"ZNHIT3",0.784819960861487
"SMYD3",0.784617832343069
"HSPE1",0.78390743513878
"TAF7L",0.783416981796129
"KIF27",0.782797561533734
"PRPS1",0.781810247701695
"AGR2",0.781473423915578
"C7orf61",0.781434038913718
"AX747565",0.781316402862406
"SLC6A14",0.781269016824849
"SLC6A10P",0.780983804766344
"TRIM21",0.780820744355775
"MAGOHB",0.780651926926422
"GPN1",0.78033872622019
"NOTCH2NL",0.779810678815177
"ARMC10",0.779613483328145
"UBE2S",0.779510059628282
"PPP2R1A",0.779454485889092
"KIAA0586",0.779330805924837
"MGST2",0.779193041912339
"ZFYVE21",0.778610299751698
"HPDL",0.778522044848174
"MID1",0.778250856539931
"IRF1",0.775398033801195
"MRRF",0.775360691530436
"KLHL15",0.774672705405195
"C9orf85",0.774667570760511
"SLC25A38",0.774270685539441
"NCOA4",0.774078864774872
"CRYZ",0.773304575266581
"GMDS",0.773251864028674
"YBEY",0.773000232638431
"FRMPD1",0.772975664028367
"IPO5",0.772251264501936
"MAP1LC3B",0.77184015074826
"EIF1AX",0.771276954352781
"ZNF12",0.771179433524378
"ZNF280D",0.770999416593192
"RPS4X",0.770604044182949
"HIST1H1T",0.770185298414332
"ARPC2",0.768736829881588
"SEPT2",0.76799795905922
"UBR3",0.76760996442453
"TREH",0.766946511149629
"PARD6A",0.766738268014607
"GRIP1",0.76622333208682
"KCTD15",0.766114671365735
"SLC25A30",0.766064122844097
"DEPDC4",0.765887698495022
"SHQ1",0.76535080680956
